content_id,content_type_id,content_type_name,title,address,zipcode,longitude,latitude,overview,homepage,contact,hours,fees,parking,closed_days,restroom,credit_card,detail_information,region_code,signgu_code,large_category_code,large_category_name,middle_category_code,middle_category_name,small_category_code,small_category_name,Score_Nature,Score_Food,Score_Photo,Score_Culture,Score_Activity,Score_Shopping,market_days,sale_items,stay_time_minutes,stay_min,stay_max,stay_src,satisfaction_score,qual,qual_rel,qual_category,satisfaction_src
2858656,12,관광지,창꼼,제주특별자치도 제주시 조천읍 북촌리 393,63339,126.7000343788,33.5524884484,"창꼼은 북촌환해장성, 북촌 용물 동쪽에 있다. ‘창꼼’은 창 고망(구멍) 난 돌이라 하고, 뙤창문의 제주어이기도 하다. 뙤창문은 방문에 낸 작은 창문을 뜻한다. 말처럼 창을 뚫어 놓은 듯한 기암으로, 서 있는 바위에 구멍이 나 있어 여행자들은 이 구멍을 통해 사진을 찍는다. 창꼼바위에서는 바다 쪽으로 다려도가 보이고, 방파제가 보인다. 창꼼 가까이 있는 용물은 용천수를 뜻하며 지하를 흐르다 바다 가까이에서 분출하는 지하수를 말한다. 이곳 역시 사진 포인트이다. / ◎ 한류의 매력을 만나는 여행 정보 - 드라마 / ‘창꼼’은 우영우의 멘토 정명석 변호사가 아내와의 일을 회상하던 장소이다. 이 바위는 보통 바위와는 조금 다르게 한가운데 동그랗게 구멍이 뚫려있다. 그 구멍으로는 그림 같은 제주 바다가 보인다. 제주 특유의 푸르고 아름다운 풍경이 유독 돋보이는 명소라 기념사진을 찍으러 온 많은 여행객을 찾아볼 수 있다. 창꼼바위 앞에서 바다를 배경 삼아 사진 한 장 남겨보는 것을 추천한다.",Unknown,제주관광정보센터 064-740-6000,상시 개방,무료,가능,연중무휴,Unknown,Unknown,입 장 료: 무료,50,110,NA,자연관광,NA03,자연생태,NA030300,기암괴석,80,0,90,10,20,0,,,30,15,45,category,0.8516,,0.0,0.8516,category
1895611,12,관광지,천아오름,제주특별자치도 제주시 애월읍 광령리,63062,126.4499096413,33.3969294468,"어승생악 서쪽 지점 신엄공동목장 안에 위치한 오름으로, 남쪽 봉우리를 중심으로 북서쪽으로 패어있는 소규모 말굽형 화구를 이루고 있다. 천아오름이라는 이름은 옛 지도에 이곳이 참나무봉우리로 표기된 것에서 따왔다. 해송이 주종을 이루며 잡목이 우거지고 꽝꽝나무가 많다. 천아오름 동녘 자락에 속칭 무수내(무수천 상류)가 있고, 이 냇가에는 어승생저수지의 보조수원인 천아수원이 개발되어 있다. 제주시와 애월읍의 경계를 이루며 계곡 양안에서 우거진 온대림은 참꽃나무와 낙엽활엽수의 단풍 등이 있어 경치가 수려하다. 오름은 경사가 완만하여 굳이 오르지 않더라도 평탄하고 주변의 어승생악, 붉은오름 등을 관찰할 수 있다. 천아오름은 사유지이며 탐방로가 정비가 되어있지 않아 천아계곡까지만 탐방하는 것을 추천한다.",http://www.visitjeju.net,제주관광정보센터 064-740-6000,※ 일부 통제될 수 있으므로 방문 시 전화문의 요망,무료,불가능,연중무휴,Unknown,Unknown,입 장 료: 무료,50,110,NA,자연관광,NA01,자연경관(산),NA010100,"산, 고개, 오름, 봉우리",90,0,80,10,40,0,,,60,45,75,category,0.8706,,0.0,0.8706,category
482093,12,관광지,천왕사(제주),제주특별자치도 제주시 1100로 2528-111 (노형동),63080,126.4939972225,33.4082872226,"아흔아홉 골의 수려한 풍광 속에 들어앉은 천왕사는 한라산 어승생 동쪽에 수많은 봉우리와 골짜기로 이루어진 아흔아홉 골 중 하나인 금봉곡 아래 위치한 사찰이다. 1955년 천왕사 근처 토굴에서 참선수행하던 비룡스님에 의해 수영산 선원이란 명칭으로 처음 창건되었다. 비록 건립된 지 오래되지 않았으나 1994년 전통 사찰로 지정되었다. 대웅전 바로 뒤로는 용바위라 불리는 커다란 바위가 있고, 마당 왼쪽 자락에 기세 좋게 곧게 뻗은 바위가 울창한 숲과 어우러져 절경을 이룬다. 사찰 옆의 냇물을 따라 올라가면 한라산의 유일한 폭포라는 선녀 폭포가 나오고, 사찰 입구에는 약수터가 있다. 특히 가을에 기암절벽 아래 물드는 단풍이 장관으로 알려져 있다.",https://www.visitjeju.net,064-748-8811,상시 개방,무료,가능,연중무휴,있음,없음,촬영장소: JTBC 예능 프로그램 촬영지 | 입 장 료: 무료 | 화장실: 있음,50,110,HS,역사관광,HS03,종교성지,HS030100,불교,90,0,90,80,40,0,,,30,15,45,blend,0.8582,0.875,0.3297,0.85,blend
126439,12,관광지,천제연폭포,제주특별자치도 서귀포시 천제연로 132 (중문동),63546,126.4184294967,33.2526559999,"천제연 폭포는 한라산에서 시작된 중문천이 바다로 흐르면서 형성된 폭포로, 중문관광단지 내에 있다. 천제연폭포는 3개의 폭포로 나누어지는데, 주상절리 절벽에서 천제연(못)으로 떨어지는 것이 제1폭포, 천제연의 물이 더 아래로 흐르면서 형성된 제2,3 폭포가 있다. 제1폭포는 높이 22m, 천제연 수심 21m로 건기에는 폭포수가 떨어지지 않지만 주상절리형의 암벽과 에매랄드 빛의 연못이 굉장히 아름다워 내외국인을 불문하고 카메라를 꺼내 들지 않는 이가 없다. 1 폭포 근처에 있는 암석동굴 천정에는 이가 시리도로 차가운 물이 쏟아져 백중, 처서에 이물을 맞으면 모든 병이 사라진다는 설이 있었으나 지금은 수영이 금지되어 진입할 수 없다. / (출처 : 제주 문화관광 홈페이지)",https://www.visitjeju.net,064-760-6331,09:00~17:50 (입장 마감 17:10),"- 일반 2,500원 / - 청소년/어린이 1,350원 / - / ※ 자세한 사항은 홈페이지 참고",가능,연중무휴,있음,Unknown,"입 장 료: - 일반 2,500원 / - 청소년/어린이 1,350원 / - / ※ 자세한 사항은 홈페이지 참고 | 화장실: 있음",50,130,NA,자연관광,NA01,자연경관(산),NA010300,폭포,90,0,90,30,20,0,,,60,45,75,observed,0.85,0.85,0.9997,0.8525,blend
2765240,12,관광지,천주교 대정성지,제주특별자치도 서귀포시 대정읍 추사로247번길 102,63505,126.2607820469,33.2535839778,"대정성지는 다산 정약용의 조카이자 제주 최초의 천주교인 정난주 마리아의 묘가 안치된 곳이다. 그녀의 남편인 황사영은 신유박해의 실상을 저술한 백서를 청나라에 보내려다가 발각되어 처형당했고, 그녀 역시 제주로 유배되었다. 제주 관노로 전락했음에도 신앙심을 잃지 않고 그녀의 풍부한 교양과 학식으로 주민들을 교화해 이웃들의 칭송을 받았다고 한다. 그녀가 세상을 떠나자 주민들은 그녀를 추모하는 공간을 마련했고, 훗날 천주교는 이곳을 대정성지로 꾸며 성지순례 장소 중 하나가 되었다.",Unknown,제주관광정보센터 064-740-6000,상시 개방,무료,가능,연중무휴,Unknown,Unknown,주차요금: 무료,50,130,HS,역사관광,HS01,역사유적지,HS010200,성ㆍ산성ㆍ성곽,20,0,40,90,20,0,,,30,15,45,category,0.7874,,0.0,0.7874,category
129395,12,관광지,천지연 걸매생태공원,제주특별자치도 서귀포시 서홍로 4-42,63594,126.5551177065,33.2499640127,"서귀포시 서홍동 천지연폭포 상류에 있는 걸매생태공원은 인간과 자연이 공존하는 생태도시의 표본이다. 국내 최대 관광의 보고인 천지연폭포를 보호하고 친환경적인 자연생태를 보존하여 시민과 관광객들에게 자연환경의 소중함을 일깨우는 생태관광 자원으로 가치가 높다. 수생식물 관찰원, 습지 생태계 관찰원, 매화 및 야생 초화류 관찰원, 야생 조류 관찰원, 목재 산책로 등이 조성되어 있어서, 자연을 유흥 중심에서 생태 자연 중심으로 시민들이 인식하고 시민 스스로 올바른 자연환경을 지켜가도록 만든 이 공원에서 숨 쉬는 자연을 만나볼 수 있다. '걸매'란 '물도랑이 자주 막혀 메워져 있는 곳'이란 뜻으로, 즉 항상 물이 고여있는 장소로 예전에는 논이었다.",Unknown,서귀포시청 환경관리과 064-760-3191,상시 개방,무료,가능 (약 소형 14대),연중무휴,Unknown,Unknown,입 장 료: 무료,50,130,NA,자연관광,NA04,자연공원,NA040500,생태관광지,90,0,70,20,40,0,,,30,15,45,category,0.8205,,0.0,0.8205,category
126438,12,관광지,천지연폭포,제주특별자치도 서귀포시 서홍동 666-1,63594,126.5595508450,33.2447166744,"이름만큼이나 빼어난 서귀포 천지연폭포는 조면질 안산암의 기암절벽이 하늘높이 치솟아 마치 신선의 세계로 들어온 것 같은 황홀경을 느끼게 한다. 천지연폭포의 하부에는 화산물질과 해양 퇴적물로 구성된 서귀포층이 분포하고, 그 상부에는 약 40만 년 전 분출된 용암이 서귀포층을 덮고 있다. 서귀포층에는 주로 회색 또는 회갈색을 띠는 사암류 및 점토로 구성되어 있고, 조기패류와 동물화석들이 섞여 있다. 40만 년 이후 서귀포 주변 해안선을 따라 대규모 단층운동이 발생하여 계단형 지형들이 형성되었고, 이후 하천이 발달하면서 여러 개의 폭포들이 만들어졌다. 용암아래 놓인 서귀포층은 계속되는 폭포수의 침식작용에 의해 깎이면서 점점 아래로 깊어져 20m에 이르는 깊은 웅덩이가 만들어졌다. 원래 폭포는 지금보다 바다에 더 가까웠으나, 오랜 시간에 걸친 침식작용으로 점점 계곡의 상류 쪽으로 이동되었던 것으로 추정된다. / 천지연 계곡에는 천연기념물로 지정된 담팔수 자생지 이외에도 가시딸기, 송엽란 등의 희귀 식물과 함께 계곡 양쪽에 구실잣밤나무, 산유자나무, 동백나무 등의 난대성 식물들이 울창한 숲을 이루고 있어 천연기념물로 지정 보호되고 있다. 특히 담팔수나무는 담팔수과의 상록교목으로 우리나라에서는 안덕계곡, 천제연, 효돈천 등 제주도 남쪽해안이 섶섬, 문섬 등이 그 북한지이다. 또, 천연기념물인 무태장어는 뱀장어과에 속하는 열대성 대형 물고기인데, 천지연에서 가끔 발견되고 있다. 주로 아프리카 동부에서 남태평양, 동남아시아, 일본, 대만 등에 걸쳐 널리 분포하며, 우리나라에는 섬진강, 거제도, 영덕오십천 등의 하천에서 매우 드물게 발견되고 있다. 매우 희귀종에 속하는 물고기이므로 분포지역에 관계없이 무태장어 종 자체를 천연기념물로 지정하여 보호하고 있다.",https://www.jeju.go.kr/geopark,064-733-1528,09:00~22:00 (입장 마감 21:20),"[개인] / - 성인 2,000원 / - 청소년, 어린이, 군인 1,000원 / [단체(10인 이상)] / - 성인 1,600원 / - 청소년, 어린이, 군인 600원",가능,연중무휴,있음,Unknown,"입장료: [개인] / - 성인 2,000원 / - 청소년, 어린이, 군인 1,000원 / [단체(10인 이상)] / - 성인 1,600원 / - 청소년, 어린이, 군인 600원 | 화장실: 있음 | 한국어안내서비스: 가능",50,130,NA,자연관광,NA01,자연경관(산),NA010300,폭포,90,0,90,70,40,0,,,60,45,75,observed,0.8842,0.8842,1.0,0.8525,blend
2742373,12,관광지,청수곶자왈,제주특별자치도 제주시 한경면 연명로 348,63006,126.2590505609,33.3022924580,"곶자왈이란 제주어로 ‘곶(숲)’과 ‘자왈(덤불)’의 합성어로 제주의 천연 원시림이라고 할 수 있다. 화산 활동 때 분출된 용암 위에 만들어진 곶자왈은 세계에서 유일하게 열대 북방한계 식물과 한대 남방한계 식물이 공존하는 제주의 독특한 지형이다. 청수 곶자왈은 제주도 내 최대 '운문산 반딧불이'의 서식지인 만큼 청정하게 유지되고 있는 생태 숲이다. 저녁이 되면 반딧불이의 빛이 만들어내는 동화 같은 신비함을 눈에 담을 수 있다. 반딧불이는 날씨에 영향을 많이 받기 때문에 아름다운 반딧불이의 빛을 보기 위해서는 날씨를 확인하고 오는 것이 좋고, 입장 시에는 어두운 옷을 착용해야 한다. 청수 곶자왈은 산책로도 잘 정비되어 있어 낮에 가볍게 산책을 즐기기에도 좋다. 곶자왈의 맑은 공기와 시원한 바람, 나무들의 속삭임을 들을 수 있는 곳이며, 평온함을 주는 곳이기에 일상에서 벗어나 한때의 여유로움을 느낄 수 있다.",http://www.cheongsuri.kr,062-772-1303,상시 개방,Unknown,가능,연중무휴,있음,가능,화장실: 있음,50,110,NA,자연관광,NA01,자연경관(산),NA010200,숲,100,0,80,40,60,0,,,135,105,165,observed,0.8989,0.9375,0.5507,0.8516,blend
635928,12,관광지,최남단체험감귤농장,제주특별자치도 서귀포시 남원읍 남위남성로 164,63619,126.6937536953,33.2899166171,"최남단감귤체험농장은 서귀포시 최남단인 남원읍에 위치한 감귤 체험 농장이다. 이곳은 사계절 내내 감귤 수확 체험을 즐길 수 있는 곳으로, 감귤을 활용한 다양한 상품도 판매하고 있다. 이곳은 가족 단위 여행객이 즐길 수 있는 다채로운 프로그램을 꾸준히 운영하며 제주 농촌 생태체험 공간으로 발전해 왔다. 계절에 따라 다양한 감귤 체험이 가능하며, 색다른 즐거움을 선사한다. 최근에는 다양한 포토존도 조성되어 감귤 체험과 함께 특별한 추억을 남길 수 있으며, 제주 농촌의 정취를 느낄 수 있는 체험 관광지로 사랑받고 있다.",http://www.orangefarm.co.kr,0507-1402-7759,09:30~17:50,"농장이용료 7,000원 / ※ 체험마다 상이하므로 자세한 사항은 홈페이지 참조 또는 전화 문의 요망",가능,연중무휴,있음,Unknown,"시설이용료: 농장이용료 7,000원 / ※ 체험마다 상이하므로 자세한 사항은 홈페이지 참조 또는 전화 문의 요망 | 화장실: 있음",50,130,VE,문화관광,VE03,도시공원,VE030500,주제공원,80,40,70,50,90,30,,,75,60,90,blend,0.6945,0.5,0.3297,0.7901,blend
127863,12,관광지,추자도,제주특별자치도 제주시 추자면,63001,126.3076233112,33.9518128033,"제주도와 한반도 중간에 위치한 추자도는 제주도에서 45㎞, 해남에서는 35㎞ 떨어져있는 섬으로 1,600명 가량의 인구가 살고 있는 유인도이다. 추자도는 상추자도와 하추자도로 이루어져 있으며 인근에는 추포도, 횡간도까지 4개의 유인도와 38개의 무인도가 있다. / 추자도에 마을이 처음 들어선 것은 고려 원종 12년(1271년)부터이며 옛날 뱃길로 제주와 육지를 오가다 바람이 심하면 바람을 피해가기 위해 기다리는 섬이라 하여 후풍도라 불리었다. 그 후 조선 태조 5년 이 섬에 추자나무 숲이 무성한 탓에 추자도로 불리게 되었다고 한다. / 제주시에서 추자도는 배로 이동이 가능하고, 1시간 반 정도의 시간이 소요된다. 추자도는 예로부터 멸치 잡이로 유명하며 벵어돔, 돌돔, 참돔, 전갱이 등의 고급 어종이 많이 잡혀 바다 낚시에 대한 인기가 상당히 높다. / 근래에 추자올레코스가 생긴 후부터는 낚시꾼 뿐만 아니라 일반 관광객도 많이 찾는 섬이 되었다. 이로 인하여 민박 등의 숙박 시설도 마을마다 운영하고 있으며 펜션도 운영된다. / 낚시꾼들의 성지이자 올레꾼들의 필수 코스인 추자도는 사실 낚시와 올레길만으로 설명되지 않는 다채로운 매력을 가지고 있다. 추자군도부터 마을 전경, 바다와 몽돌해안까지 색다른 제주를 프레임에 담아보고 싶은 여행자에게 떠오르는 인생샷 성지 추자도에서의 포토존 투어를 추천한다.",http://www.visitjeju.net/kr,추자면사무소 064-728-1526,상시 개방,Unknown,Unknown,연중무휴,있음,Unknown,화장실: 있음 | 이용가능시설: 해수욕장 / 최영장군 사당 / 음식점 / 숙박시설 등,50,110,NA,자연관광,NA02,자연경관(하천‧해양),NA020500,섬,80,30,90,30,80,0,,,150,120,180,category,0.8695,,0.0,0.8695,category
129146,12,관광지,추자도 등대,제주특별자치도 제주시 추자면 영흥리,63000,126.2964103208,33.9554316656,"제주도의 다도해 추자도는 빼어난 경치와 더불어 풍성한 어족, 어장을 갖춘 청정 해양자원의 보고이며 흑비둘기 및 슴새의 서식지인 사수도(천연기념물)와 최영장군 사당, 박씨처사각 등의 문화재가 있다. 상추자도, 하추자도, 횡간도, 추포도 네 개의 유인도와 38개의 무인도로 이루어졌다. 추자도 등대는 제주해협과 부산, 목포 등 내륙을 오가는 여객선과 화물선 그리고 동중국해를 항해하는 선박들의 안전한 밤길을 인도하는 역할을 하고 있다. 1980년 2월27일 점등된 추자도 등대는 규모가 작고 노후되어 철거하고 그 자리에 사무실과 홍보관 등을 갖추고 등대를 신설하였다.",http://www.visitjeju.net,제주관광정보센터 064-740-6000,상시 개방,무료,불가능,연중무휴,Unknown,Unknown,입 장 료: 무료,50,110,VE,문화관광,VE01,랜드마크관광,VE010800,등대,80,0,70,60,10,0,,,30,15,45,category,0.8226,,0.0,0.8226,category
741109,12,관광지,카멜리아힐,제주특별자치도 서귀포시 안덕면 병악로 166,63526,126.368254661009,33.2898683072143,"안덕면 상창리에 조성된 카멜리아힐은 세계에서 가장 큰 동백꽃을 비롯하여 가장 일찍 피는 동백꽃, 향기를 내는 동백꽃에 이르기까지 전 세계 500여 종 6000여 그루의 동백나무가 한데 모여 있다. 카멜리아힐은 동백과 함께 야자수 등 각종 조경수가 함께 어우러진 수목원이기도 하다. 야생화 코너를 비롯해 넓은 잔디광장, 생태연못 등도 골고루 갖추고 있다. 초가 별장과 목조 별장, 스틸하우스, 콘도형 별장 등 다양한 숙박시설을 비롯해 동백꽃을 소재로 제작된 공예품을 전시하는 갤러리, 다목적 세미나실도 마련했다. 카멜리아 힐은 30년 열정과 사랑으로 제주의 자연을 담은, 동양에서 가장 큰 동백 수목원이다. 가을부터 봄까지 시기를 달리해서 피는 동백나무 500여 품종 6000여 그루가 울창한 숲을 이루고 있다. 또 향기가 나는 동백을 보유하고 있어서 달콤하고 매혹적인 동백의 향기에 흠뻑 취할 수 있다. 그뿐만 아니라 제주 자생식물 250여 종을 비롯해 모양과 색깔, 향기가 각기 다른 다양한 꽃이 동백과 어우러져 계절마다 독특하고 아름다운 풍경을 연출해 준다. / ◎ 한류의 매력을 만나는 여행 정보 - 예능 / 주원과 유정이 데이트를 즐기며 많은 시청자들에게 대리 설렘을 느끼게 했던 장소다. 수목원이라 사계절 아름답지만, 특히 동백이 피는 겨울에 붉은 꽃망울로 장관을 이룬다.",http://www.camelliahill.co.kr,064-759-0088,[하절기/간절기(3월~11월)]- 08:30~18:30- 입장 마감 17:30[동절기(11월~2월)]- 08:30~18:00- 입장 마감 17:00,"[개인] / - 성인 12,000원 / - 청소년/경로/군인 10,000원 / - 어린이/장애인/보훈대상/4.3유족 9,000원 / [단체(30명 이상)] / - 성인 10,000원 / - 청소년/경로/군인 9,000원 / - 어린이/장애인/보훈대상/4.3유족 8,000원 / ※ 자세한 입장료는 공식 홈페이지 참조 / 무료",가능,연중무휴,있음,가능,"입장료: [개인] / - 성인 12,000원 / - 청소년/경로/군인 10,000원 / - 어린이/장애인/보훈대상/4.3유족 9,000원 / [단체(30명 이상)] / - 성인 10,000원 / - 청소년/경로/군인 9,000원 / - 어린이/장애인/보훈대상/4.3유족 8,000원 / ※ 자세한 입장료는 공식 홈페이지 참조 | 주차요금: 무료 | 화장실: 있음",50,130,NA,자연관광,NA04,자연공원,NA040700,수목원ㆍ정원,100,0,100,20,40,10,,,60,45,75,observed,0.8186,0.8186,1.0,0.8313,blend
3080405,12,관광지,캔디원,제주특별자치도 제주시 조천읍 선교로 384,63341,126.70775177421912,33.47129448253796,"캔디원은 조천읍에 있는 수제캔디 전문점으로 ‘SWEET TO EVERYONE(모두에게 달콤한)’을 모토로 수제캔디를 통해 달콤한 행복을 주기 위해 2014년 문을 열었다. 수제캔디 전문점으로는 세계에서 가장 큰 규모이이다. 오래전부터 사용하던 사탕기계와 다양한 사진전시물을 통해 사탕의 유래를 한눈에 볼 수 있고 전 세계 다양하고 신기한 사탕들이 전시되어 있어 사탕에 관한 신비한 볼거리가 많다. 아이들이 체험을 즐길 수 있도록 캔디체험학습장을 보유하여 만들어진 수제캔디를 직접 잘라보고 다양한 색의 롤리팝 캔디를 우리 아이들의 손으로 직접 만들어보는 체험을 즐길 수 있다. 캔디열판이 뜨겁기 때문에 캔디 만들기 체험은 기본적으로 키가 120㎝ 이상이 되어야 안전하게 체험할 수 있으며 키가 되지 않은 5살 이상 미취학 아동은 부모와 함께 캔디 컷팅체험을 할 수 있다. 판매장에서는 시중에서는 볼 수 없는 다양한 모양의 수제캔디와 젤리, 그 외에도 선물이나 기념품으로 구매할 만한 굿즈들을 구매할 수 있다.",http://candyone.co.kr,0507-1349-5260,09:00~18:00※ 동절기·하절기 마감 시간이 상이할 수 있으므로 홈페이지 참조 및 전화 문의 요망,"- 톡톡 컷팅 체험 15,000원 / - 캔디 만들기 체험 30,000원 / ※ 자세한 사항은 홈페이지 참조 및 전화 문의 요망",가능요금 (무료),연중무휴,있음,Unknown,"시설이용료: - 톡톡 컷팅 체험 15,000원 / - 캔디 만들기 체험 30,000원 / ※ 자세한 사항은 홈페이지 참조 및 전화 문의 요망 | 화장실: 있음",50,110,EX,체험관광,EX07,기타체험,EX070200,기타체험관광,10,40,70,40,90,70,,,60,45,75,observed,0.7068,0.7083,0.4512,0.7056,blend
2837222,12,관광지,코난해변,제주특별자치도 제주시 구좌읍 행원리 575-6,63358,126.8111907275,33.5575720498,"코난 해변 또는 코난 비치로 알려져 있으며 월정리해수욕장에서 제주 동쪽 구좌방파제 근처에 위치해있다. 큰 해수욕장은 아니고 특별한 시설은 없지만, 에메랄드빛을 가득 머금은 바다로 수심이 얕고 용암에 의해 형성된 바위가 바닷물을 막아 다양한 깊이의 물놀이 장소로 나뉜다. 바다 색이 워낙 아름다워 물놀이를 하지 않고 해변 근처의 예쁜 길을 쭉 산책만 해도 힐링이 가능하다. 또한 일몰 맛집이기 때문에 시간 맞춰 방문하는 것도 추천한다. 근처에는 해녀노래전승관, 월정리 해수욕장, 김녕해수욕장 등이 있다. / ◎ 한류의 매력을 만나는 여행 정보 - 예능 / 동진, 혜원이 데이트를 즐긴 코난해변은 탁 트인 하늘과 에메랄드빛 바다, 그사이 우뚝 솟은 풍력발전기의 풍경이 한 장의 그림처럼 아름다운 곳이다. 제주 동쪽의 카약과 스노클링 명소로 떠오르고 있으며 운이 좋으면 돌고래 떼를 만날 수도 있다.",https://www.visitjeju.net/kr,행원리사무소 064-783-5889,상시 개방,무료,가능,연중무휴,있음,Unknown,입장료: 무료 | 주차요금: 무료 | 화장실: 있음,50,110,NA,자연관광,NA02,자연경관(하천‧해양),NA020900,해변. 해수욕장,90,0,90,10,70,0,,,60,45,75,category,0.8632,,0.0,0.8632,category
2738712,12,관광지,큰노꼬메오름,제주특별자치도 제주시 애월읍 유수암리 산138,695910,126.410403,33.38944,제주시 서쪽 애월읍에 있는 큰노꼬메오름은 큰녹고메라고도 불린다. 자연경관이 뛰어나고 주변 궷물 오름으로 이어지는 산책로를 포함하고 있어 제주 서부지역 오름 중 관광객과 도민이 많이 찾는 곳 중 하나이다. 오름 정상은 가운데가 우묵져 남북으로 두 봉우리가 마주 보면서 북서쪽으로 말굽형 화구를 이루고 있다. 가파른 사면과 상당한 높이가 특징이다. 제주시에서는 탐방로 및 안내표지판 등의 정비 작업을 마쳤다. 데크로 잘 정돈된 정상 전망대에는 오랜 시간 머물며 노을을 관람하는 탐방객이 많다.,https://www.visitjeju.net,제주관광정보센터 064-740-6000,※ 일부 통제될 수 있으므로 방문 시 전화문의 요망,무료,가능,연중무휴,있음,Unknown,입장료: 무료 | 화장실: 있음,50,110,NA,자연관광,NA01,자연경관(산),NA010100,"산, 고개, 오름, 봉우리",90,0,90,0,70,0,,,135,105,165,blend,0.9133,1.0,0.3297,0.8706,blend
2767695,12,관광지,큰사슴이오름,제주특별자치도 서귀포시 표선면 가시리,63623,126.7292,33.3987,"대록산은 전반적으로 가파르고 둥근 모습이 사슴 모양을 닮았다고 하여 큰사슴이오름으로 불린다. 정상의 봉우리 사이에는 둥그렇게 패어있는 원형 화구를 가지고 있다. 화구 안사면에는 해송, 삼나무 등 잡목으로 숲을 이루면서 정상부로 양지바른 곳에는 진달래가 식생하고, 그 반대 사면은 풀밭을 이루면서 기슭 자락에는 찔레나무가 산재해 있고 부분적으로 습원을 이룬다. 사시사철 자연의 아름다움을 자랑하는 곳이지만 가을이면 넓게 펼쳐진 아름다운 억새로 많은 관광객이 찾는다. 정상으로 가는 길목에 있는 이 억새밭은 넓은 들판과 대록산을 배경으로 완벽한 포토존을 만들어 낸다.",비짓제주 https://www.visitjeju.net,제주시 관광정보센터 064-740-6000 / 서귀포시청 공원녹지과 064-760-3395,상시 개방※ 일부 입산 통제되는 곳이 있으므로 전화 문의 요망,무료,가능,연중무휴,Unknown,Unknown,입장료: 무료,50,130,NA,자연관광,NA01,자연경관(산),NA010100,"산, 고개, 오름, 봉우리",90,0,90,10,60,0,,,60,45,75,category,0.8706,,0.0,0.8706,category
3057363,12,관광지,탐나는농장,제주특별자치도 제주시 애월읍 오당빌레길 88,63036,126.3585287584191,33.4480342148416,"탐나는농장은 애월읍 하가리에 있는 감귤 따기 체험농장이다. 감귤 따기 체험은 계절별, 시기별 상이하게 열리며, 예약 없이 방문하여도 언제든지 체험할 수 있다. 가족, 친구, 연인 누구와도 즐거운 시간을 보낼 수 있다. 농장에서 직접 딴 감귤을 바로 먹어볼 수도 있고, 일정량을 가져갈 수도 있으며, 농장에서 재배한 신선한 감귤을 구입할 수도 있다. 탐나는농장에는 농장 곳곳에 포토존을 꾸며 놓아 사진 촬영하기 좋으며, 농장에서 운영하는 펜션이 농장 바로 옆에 있어 숙박과 체험을 겸할 수 있는 관광지이다.",https://blog.naver.com/tamnaneunfarm,0507-1320-2721,10:00~17:30 (휴게시간 13:00~14:00),"- 제주 감귤과즐 만들기 체험 20,000원 / - 귤모양화과자만들기 30,000원 / ※ 자세한 사항은 홈페이지 참조 및 전화 문의 요망",가능,연중무휴,있음,가능,"시설이용료: - 제주 감귤과즐 만들기 체험 20,000원 / - 귤모양화과자만들기 30,000원 / ※ 자세한 사항은 홈페이지 참조 및 전화 문의 요망 | 화장실: 있음",50,110,EX,체험관광,EX03,농.산.어촌 체험,EX030300,체험농장,70,60,70,10,90,60,,,30,15,45,category,0.7753,,0.0,0.7753,category
2788436,12,관광지,탑동광장,제주특별자치도 제주시 중앙로 1,63276,126.5265650000,33.5180700000,탑동광장은 탑동해변공연장을 중심으로 길게 조성된 광장 산책로가 있으며 도민이나 관광객이 밤바다를 보며 산책을 하거나 행사가 진행되는 문화공간으로 조성 되어있다. 여름이면 시원한 바닷소리를 들으며 산책을 즐기는 사람들과 버스킹 등 작은 공연이 열리는 모습을 볼 수 있다.,https://www.visitjeju.net,제주관광정보센터 064-740-6000,상시 개방,무료,가능,연중무휴,Unknown,Unknown,입장료: 무료 | 주차요금: 무료,50,110,VE,문화관광,VE03,도시공원,VE030500,주제공원,70,0,60,50,60,0,,,30,15,45,observed,0.7591,0.7578,0.9592,0.7901,blend
